timestamp,odometer (miles),latitude,longitude,location,distance (m)
2019-04-06T18:44:10Z,168752,38.4157176,-85.7648303,104.155,,163.823001439008
2019-04-06T18:44:16Z,168753,38.4174689,-85.7648072,101.799,,194.42984867604346
2019-04-06T18:44:22Z,168753,38.4192409,-85.7647958,100.435,,196.71018427287245
2019-04-06T18:44:28Z,168753,38.4209838,-85.7648181,99.743,,193.48372170761093
2019-04-06T18:44:33Z,168753,38.4222984,-85.7648478,101.685,,145.96475233144952
2019-04-06T18:44:39Z,168753,38.4239966,-85.7648433,101.764,,188.51127894201824
2019-04-06T18:44:44Z,168753,38.4254636,-85.7648388,103.829,,162.85984035378996
2019-04-06T18:44:49Z,168753,38.4269505,-85.7648151,104.794,,165.07117564196946
2019-04-06T18:44:55Z,168753,38.4287108,-85.7648244,104.68,,195.40631214424266
2019-04-06T18:45:01Z,168753,38.4304085,-85.7648145,103.692,,188.46020176615704
2019-04-06T18:45:07Z,168754,38.4320902,-85.7648004,104.94,,186.687815350912
2019-04-06T18:45:13Z,168754,38.4338116,-85.7647832,105.63,,191.09377306117477
2019-04-06T18:45:19Z,168754,38.4355717,-85.7647964,108.583,,195.40840556453531
2019-04-06T18:45:24Z,168754,38.437077,-85.7649584,110.296,,167.70464270912393
2019-04-06T18:45:29Z,168754,38.4385585,-85.7652417,113.171,,166.33099614797814
2019-04-06T18:45:35Z,168754,38.4402183,-85.7657142,116.51,,188.84032932719066
2019-04-06T18:45:41Z,168754,38.4418407,-85.7662177,119.941,,185.41641736168498
2019-04-06T18:45:47Z,168754,38.4433656,-85.7667588,115.957,,175.78773854515148
2019-04-06T18:45:53Z,168754,38.4449728,-85.7672701,117.618,,183.91710791102443
2019-04-06T18:45:58Z,168755,38.4463677,-85.7676815,114.924,"12124, Meriwether Dr, Union Township, Clark County, Indiana, 47172, USA",158.97703252283793
2019-04-06T18:46:03Z,168755,38.447765,-85.7681348,115.119,,160.07848272724087
2019-04-06T18:46:09Z,168755,38.4494583,-85.7686797,114.12,,193.896114158208
2019-04-06T18:46:15Z,168755,38.4511524,-85.7692135,115.326,,193.74784278358848
2019-04-06T18:46:21Z,168755,38.4528462,-85.7697385,118.804,,193.5595326037005
2019-04-06T18:46:26Z,168755,38.4542416,-85.7701534,117.682,,159.0808795693628
2019-04-06T18:46:31Z,168755,38.4556917,-85.7704598,113.012,,163.2449505450035
2019-04-06T18:46:37Z,168755,38.457488,-85.7706572,109.181,,200.18172067079158
2019-04-06T18:46:42Z,168755,38.4589565,-85.7706547,102.223,,163.16236646061793
2019-04-06T18:46:48Z,168756,38.4607296,-85.7705626,98.503,,197.02562706093215
2019-04-06T18:46:54Z,168756,38.462523,-85.7704401,98.989,,199.36736323493005
2019-04-06T18:46:59Z,168756,38.46397,-85.7703115,100.143,,161.0229278142925
2019-04-06T18:47:05Z,168756,38.4657064,-85.7702231,106.043,,192.99725884626739
2019-04-06T18:47:11Z,168756,38.4674389,-85.7701426,111.84,,192.53558777016505
2019-04-06T18:47:17Z,168756,38.4691047,-85.7700557,117.416,,185.15548895186686
2019-04-06T18:47:23Z,168756,38.4708254,-85.769971,119.978,,191.1706745985766
2019-04-06T18:47:28Z,168756,38.4722813,-85.7698906,117.609,,161.7853841417596
2019-04-06T18:47:34Z,168756,38.4740625,-85.7698305,115.193,,197.81082324107425
2019-04-06T18:47:40Z,168757,38.4758339,-85.7698104,108.266,,196.76835332386014
2019-04-06T18:47:46Z,168757,38.477622,-85.7700062,107.169,,199.22935525500338
2019-04-06T18:47:51Z,168757,38.4790753,-85.7702598,111.702,"15, I65, Memphis, Clark County, Indiana, 47143, USA",162.90087713770217
2019-04-06T18:47:57Z,168757,38.4807726,-85.7706227,119.665,,191.22155694464098
2019-04-06T18:48:02Z,168757,38.4821668,-85.7709228,120.513,,156.9688427087716
2019-04-06T18:48:08Z,168757,38.4838892,-85.7712797,120.369,,193.71921592889635
2019-04-06T18:48:14Z,168757,38.4855771,-85.7715328,119.385,,188.669482165517
2019-04-06T18:48:19Z,168757,38.4868702,-85.7715801,117.776,,143.61246915268953
2019-04-06T18:48:25Z,168757,38.4881772,-85.771517,121.089,,145.22941069960876
2019-04-06T18:48:31Z,168757,38.4890625,-85.7711956,120.106,,102.20234334355852
2019-04-06T18:48:37Z,168758,38.4895653,-85.7708553,119.387,,63.22431354900784
2019-04-06T18:48:42Z,168758,38.4896559,-85.7706525,118.639,,20.366030153260827
2019-04-06T18:48:47Z,168758,38.4894771,-85.7702672,119.006,,39.04021909948433
2019-04-06T18:48:53Z,168758,38.4891781,-85.76972,117.559,,58.16380819832696
2019-04-06T18:48:59Z,168758,38.4893974,-85.7694094,119.09,,36.45999915332727
2019-04-06T18:49:05Z,168758,38.4895559,-85.7694991,119.657,,19.265091341805764
2019-04-06T18:49:10Z,168758,38.489662,-85.7697538,119.309,,25.152513558005133
2019-04-06T18:49:16Z,168758,38.4899025,-85.7697728,117.714,,26.796310203720584
2019-04-06T18:49:21Z,168758,38.490077,-85.7697708,119.161,,19.425620943714268
2019-04-06T18:49:26Z,168758,38.4902246,-85.7697646,119.541,,16.398089364125344
2019-04-06T18:49:32Z,168758,38.49044,-85.7697536,119.413,,23.93068702790607
2019-04-06T18:49:38Z,168758,38.4906165,-85.7697477,120.442,,19.62664298165356
2019-04-06T18:49:43Z,168758,38.4906932,-85.7698398,122.424,"13613, Memphis Bluelick Rd, Memphis, Clark County, Indiana, 47143, USA",11.873846929091238
2019-04-06T18:49:49Z,168758,38.4907127,-85.769939,122.321,,8.921959657727534
2019-04-06T18:49:55Z,168758,38.4907254,-85.7699575,124.22,,2.863368428485457
2019-04-06T18:50:01Z,168758,38.4907218,-85.7699297,124.904,,2.551522413932075
2019-04-06T18:50:07Z,168758,38.4907257,-85.769923,124.665,,0.7656658818923961
2019-04-06T18:50:12Z,168758,38.4907347,-85.7699215,124.967,,1.051891010724768
2019-04-06T18:50:18Z,168758,38.4907368,-85.7699229,124.911,,0.26906977108487073
2019-04-06T18:50:23Z,168758,38.4907377,-85.769923,124.895,,0.10155569711132263
2019-04-06T18:50:29Z,168758,38.4907374,-85.7699234,124.955,,0.07698660625742752
2019-04-06T18:50:35Z,168758,38.4907369,-85.7699234,125.009,,0.07743831080022771
2019-04-06T18:50:41Z,168758,38.4907364,-85.7699235,125.152,,0.15364182428037015
2019-04-06T18:50:46Z,168758,38.4907355,-85.7699236,125.318,,0.19394215794764916
2019-04-06T18:50:51Z,168758,38.4907319,-85.769922,124.954,,0.558287825595217
2019-04-06T18:50:57Z,168758,38.4907338,-85.7699212,126.71,,1.769997954242443
2019-04-06T18:51:03Z,168758,38.4907331,-85.7699155,126.89,,0.5345519801620469
2019-04-06T18:51:09Z,168758,38.4907332,-85.76988,124.521,,3.8993669640390047
2019-04-06T18:51:14Z,168758,38.4907223,-85.7698888,122.298,,2.644854292242602
2019-04-06T18:51:20Z,168758,38.4907133,-85.7698937,122.535,,1.1122372646702223
2019-04-06T18:51:26Z,168758,38.4907217,-85.7698927,120.993,,1.8041256629851021
2019-04-06T18:51:32Z,168758,38.4907241,-85.769896,120.812,,0.4320098575055902
2019-04-06T18:51:38Z,168758,38.4907233,-85.7698972,120.918,"13613, Memphis Bluelick Rd, Memphis, Clark County, Indiana, 47143, USA",0.1734460945333477
2019-04-06T18:51:43Z,168758,38.4907232,-85.7698972,120.943,,0.027353748980708442
2019-04-06T18:51:48Z,168758,38.4907222,-85.7698974,121.209,,0.28876153548306893
2019-04-06T18:51:54Z,168758,38.4907219,-85.7698978,121.221,,0.04970850373311394
2019-04-06T18:52:00Z,168758,38.4907215,-85.7698979,121.25,,0.05374716978472193
2019-04-06T18:52:05Z,168758,38.4907213,-85.7698978,121.251,,0.02387526344262095
2019-04-06T18:52:10Z,168758,38.4907211,-85.769898,121.239,,0.03068194947574542
2019-04-06T18:52:16Z,168758,38.490721,-85.7698981,121.241,,0.014259926222652862
2019-04-06T18:52:21Z,168758,38.4907208,-85.7698984,121.251,,0.03574873502235166
2019-04-06T18:52:27Z,168758,38.4907458,-85.7699164,122.505,,3.426435542551988
2019-04-06T18:52:33Z,168758,38.4907583,-85.7699324,121.75,,2.1080974534059345
2019-04-06T18:52:39Z,168758,38.4907662,-85.769948,123.11,,2.114490254871488
2019-04-06T18:52:45Z,168758,38.4907666,-85.7699542,125.617,,2.5650766210444638
2019-04-06T18:52:50Z,168758,38.4907678,-85.7699579,124.839,,0.8527803340372414
2019-04-06T18:52:56Z,168758,38.4907567,-85.76996,123.377,,1.9207550190244747
2019-04-06T18:53:02Z,168758,38.4907449,-85.7699595,121.95,,1.9375378415988072
2019-04-06T18:53:07Z,168758,38.4907323,-85.7699583,122.79,,1.6349073382706005
2019-04-06T18:53:12Z,168758,38.4907307,-85.7699593,123.084,,0.35439252873976235
2019-04-06T18:53:18Z,168758,38.4907315,-85.7699594,122.627,,0.46563041591912513
2019-04-06T18:53:24Z,168758,38.4907317,-85.7699593,122.677,,0.055398811150082244
2019-04-06T18:53:30Z,168758,38.4907323,-85.7699593,122.275,"13613, Memphis Bluelick Rd, Memphis, Clark County, Indiana, 47143, USA",0.40748029755844045
2019-04-06T18:53:35Z,168758,38.4907323,-85.7699593,122.255,,0.020000000000010232
2019-04-06T18:53:41Z,168758,38.4907326,-85.7699591,122.046,,0.2123547034394083
2019-04-06T18:53:47Z,168758,38.4907327,-85.769959,122.045,,0.01415434598816407
2019-04-06T18:53:52Z,168758,38.4907327,-85.769959,121.985,,0.060000000000002274
2019-04-06T18:53:57Z,168758,38.4907327,-85.769959,121.943,,0.04200000000000159
2019-04-06T18:54:03Z,168758,38.4907325,-85.7699591,122.008,,0.06923892089184125
2019-04-06T18:54:09Z,168758,38.4907324,-85.7699592,121.983,,0.02871141806349027
2019-04-06T18:54:14Z,168758,38.4907323,-85.7699594,121.997,,0.024973976351722608
2019-04-06T18:54:19Z,168758,38.4907324,-85.769959,121.904,,0.09995056371479986
2019-04-06T18:54:25Z,168758,38.4907327,-85.7699468,121.327,,1.2111885950264696
2019-04-06T18:54:31Z,168758,38.4907349,-85.7699202,120.277,,2.5588949118723168
2019-04-06T18:54:36Z,168758,38.4907361,-85.7699174,119.984,,0.40406708463428304
2019-04-06T18:54:42Z,168758,38.4907362,-85.7699167,119.593,,0.3958964578773437
2019-04-06T18:54:48Z,168758,38.4907394,-85.7699159,119.904,,0.4772603892997858
2019-04-06T18:54:53Z,168758,38.4907422,-85.7699191,119.522,,0.5661087083556161
2019-04-06T18:54:59Z,168758,38.490752,-85.7699232,118.412,,1.5948449832890177
2019-04-06T18:55:04Z,168758,38.4907556,-85.7699251,118.304,,0.4459207114491315
2019-04-06T18:55:10Z,168758,38.4907556,-85.7699259,118.285,,0.07233630877219525
2019-04-06T18:55:16Z,168758,38.4907553,-85.7699287,119.51,,1.2495641004420015
2019-04-06T18:55:21Z,168758,38.490758,-85.7699301,117.732,"13613, Memphis Bluelick Rd, Memphis, Clark County, Indiana, 47143, USA",1.8072177221609231
2019-04-06T18:55:26Z,168758,38.4907587,-85.7699342,117.346,,0.531966336926415
2019-04-06T18:55:31Z,168758,38.4907592,-85.7699345,117.332,,0.06294239382706514
2019-04-06T18:55:37Z,168758,38.4907591,-85.7699347,117.44,,0.10996226022791052
2019-04-06T18:55:42Z,168758,38.4907591,-85.7699347,117.468,,0.028000000000005798
2019-04-06T18:55:47Z,168758,38.4907591,-85.7699347,117.458,,0.010000000000005116
2019-04-06T18:55:53Z,168758,38.4907594,-85.7699346,117.469,,0.036140895895348614
2019-04-06T18:55:59Z,168758,38.4907595,-85.7699347,117.479,,0.017301595283894165
2019-04-06T18:56:05Z,168758,38.4907594,-85.7699349,117.499,,0.028769751739454397
2019-04-06T18:56:11Z,168758,38.4907593,-85.769935,117.504,,0.014978156817658171
2019-04-06T18:56:17Z,168758,38.4907592,-85.769935,117.505,,0.011145733033732333
2019-04-06T18:56:22Z,168758,38.4907591,-85.769935,117.518,,0.017094661947780074
2019-04-06T18:56:28Z,168758,38.4907592,-85.769935,117.518,,0.011100786790152637
2019-04-06T18:56:34Z,168758,38.4907592,-85.769935,117.52,,0.001999999999995339
2019-04-06T18:56:39Z,168758,38.4907596,-85.7699505,119.18,,2.1415654251917013
2019-04-06T18:56:45Z,168758,38.4907499,-85.7700806,120.515,,11.479497489755454
2019-04-06T18:56:50Z,168758,38.4906914,-85.7702293,123.784,,14.871707359216893
2019-04-06T18:56:56Z,168758,38.4905048,-85.770345,124.815,,23.065816727160232
2019-04-06T18:57:01Z,168758,38.490412,-85.7703744,126.287,,10.717643757453923
2019-04-06T18:57:06Z,168758,38.4904074,-85.7703683,126.169,,0.7469348800991061
2019-04-06T18:57:12Z,168758,38.4904108,-85.7703626,126.383,"Loves' # 355 - Memphis, Memphis, Clark County, Indiana, 47143, USA",0.6599674796998688
2019-04-06T18:57:18Z,168758,38.4904136,-85.7703603,126.645,,0.45334463331079394
2019-04-06T18:57:23Z,168758,38.4904137,-85.7703606,126.643,,0.028500816495613715
2019-04-06T18:57:29Z,168758,38.4904137,-85.7703606,126.648,,0.0049999999999954525
2019-04-06T18:57:35Z,168758,38.4904138,-85.7703606,126.649,,0.01114574869895395
2019-04-06T18:57:41Z,168758,38.4904142,-85.7703606,126.525,,0.131710453910554
2019-04-06T18:57:47Z,168758,38.4904143,-85.7703607,126.496,,0.0322544023536221
2019-04-06T18:57:52Z,168758,38.4904117,-85.7703656,126.471,,0.5164184963957233
2019-04-06T18:57:57Z,168758,38.4904069,-85.7703684,127.399,,1.0976237184992477
2019-04-06T18:58:03Z,168758,38.4904058,-85.7703683,126.531,,0.8765903694343106
2019-04-06T18:58:09Z,168758,38.4904057,-85.770368,126.484,,0.05492992518806868
2019-04-06T18:58:15Z,168758,38.4904058,-85.7703682,126.474,,0.0229717825688789
2019-04-06T18:58:21Z,168758,38.4904058,-85.7703681,126.473,,0.008781728974187374
2019-04-06T18:58:26Z,168758,38.4904058,-85.7703681,126.418,,0.05499999999999261
2019-04-06T18:58:31Z,168758,38.4904058,-85.7703681,126.395,,0.023000000000010346
2019-04-06T18:58:37Z,168758,38.4904058,-85.770368,126.367,,0.029327781395175258
2019-04-06T18:58:43Z,168758,38.4904059,-85.7703682,126.327,,0.045030020044531154
2019-04-06T18:58:49Z,168758,38.4904059,-85.7703682,126.335,,0.007999999999995566
2019-04-06T18:58:55Z,168758,38.490406,-85.7703682,126.319,,0.01947377138879928
2019-04-06T18:59:01Z,168758,38.4902375,-85.7703517,122.372,,19.170866697768357
2019-04-06T18:59:06Z,168758,38.48998,-85.7702703,121.757,"Loves' # 355 - Memphis, Memphis, Clark County, Indiana, 47143, USA",29.459975509057
2019-04-06T18:59:12Z,168758,38.4896976,-85.7699811,120.786,,40.25319733875899
2019-04-06T18:59:18Z,168758,38.4895041,-85.7696481,119.474,,36.155263903023695
2019-04-06T18:59:24Z,168758,38.4893047,-85.7695806,119.599,,22.90534314183076
2019-04-06T18:59:30Z,168758,38.4893091,-85.7698547,118.781,,23.93345393831093
2019-04-06T18:59:36Z,168758,38.489589,-85.7703339,116.834,,52.126577290931344
2019-04-06T18:59:42Z,168758,38.4900248,-85.7706705,113.785,,56.675235727017316
2019-04-06T18:59:47Z,168758,38.4905666,-85.7706066,114.661,,60.408194316716596
2019-04-06T18:59:53Z,168758,38.4914374,-85.7709026,119.016,,100.15046810815652
2019-04-06T18:59:58Z,168758,38.4923968,-85.7711656,123.039,,109.01894067725662
2019-04-06T19:00:03Z,168758,38.4935934,-85.7711375,121.343,,132.86556682161037
2019-04-06T19:00:08Z,168758,38.4949135,-85.7710766,117.516,,146.6877847407753
2019-04-06T19:00:14Z,168758,38.4965378,-85.7709612,110.714,,180.71896813719462
2019-04-06T19:00:20Z,168759,38.4982421,-85.7708186,108.62,,189.610745327283
2019-04-06T19:00:26Z,168759,38.5000227,-85.7706788,106.866,,198.04416324064533
2019-04-06T19:00:32Z,168759,38.5018267,-85.7706141,107.575,,200.33892774323326
2019-04-06T19:00:37Z,168759,38.5033083,-85.7706634,103.985,,164.56461181983383
2019-04-06T19:00:43Z,168759,38.5050886,-85.7708699,103.011,,198.44884929941267
2019-04-06T19:00:49Z,168759,38.5068786,-85.771107,105.557,,199.79373580427148
2019-04-06T19:00:55Z,168759,38.5086792,-85.7713276,111.6,,200.89594681979685
2019-04-06T19:01:00Z,168759,38.5101755,-85.7715251,115.136,"17, I65, Monroe Township, Clark County, Indiana, 47126, USA",167.0297761155604
2019-04-06T19:01:06Z,168760,38.5119812,-85.771793,115.208,,201.80482097657602
2019-04-06T19:01:11Z,168760,38.513426,-85.7719906,108.951,,161.4292147144959
2019-04-06T19:01:17Z,168760,38.5152229,-85.7722494,107.082,,200.75221132933484
2019-04-06T19:01:23Z,168760,38.5169193,-85.7724896,103.649,,189.50689464076376
2019-04-06T19:01:29Z,168760,38.5186001,-85.7727848,104.448,,188.35195420325164
2019-04-06T19:01:34Z,168760,38.5199617,-85.7729768,103.984,,152.0740587182042
2019-04-06T19:01:40Z,168760,38.5216083,-85.7731742,101.655,,183.60966893056846
2019-04-06T19:01:46Z,168760,38.5232865,-85.7733909,105.812,,187.2961385973205
2019-04-06T19:01:51Z,168760,38.5247333,-85.7736036,106.207,,161.67478256980914
2019-04-06T19:01:56Z,168760,38.526147,-85.7737842,110.542,,157.78030713189514
2019-04-06T19:02:02Z,168761,38.5277837,-85.7740157,111.707,,182.8092315668511
2019-04-06T19:02:07Z,168761,38.5290542,-85.7742507,114.827,,142.551343018224
2019-04-06T19:02:13Z,168761,38.530648,-85.7746488,118.28,,180.33184267302013
2019-04-06T19:02:19Z,168761,38.5322691,-85.7751498,120.738,,185.1989706358284
2019-04-06T19:02:25Z,168761,38.5338744,-85.775688,121.776,,184.2806894022177
2019-04-06T19:02:31Z,168761,38.5355359,-85.7762021,122.569,,189.81166543166557
2019-04-06T19:02:36Z,168761,38.5369162,-85.7766002,126.902,,157.16758878532815
2019-04-06T19:02:41Z,168761,38.5383225,-85.7770382,125.774,,160.7188484987118
2019-04-06T19:02:47Z,168761,38.5400092,-85.7774194,129.745,,190.20710106061267
2019-04-06T19:02:53Z,168762,38.5417247,-85.777771,129.53,"305, Francke Rd, Henryville, Clark County, Indiana, 47126, USA",192.88747752244572
2019-04-06T19:02:59Z,168762,38.5434488,-85.778053,127.674,,192.9722117644606
2019-04-06T19:03:05Z,168762,38.545231,-85.7783182,124.854,,199.20659772318112
2019-04-06T19:03:10Z,168762,38.5467131,-85.7785137,121.432,,165.44222645455034
2019-04-06T19:03:16Z,168762,38.548509,-85.7786461,120.099,,199.69930445366506
2019-04-06T19:03:21Z,168762,38.5500164,-85.7786932,119.262,,167.38740002172204
2019-04-06T19:03:27Z,168762,38.5518357,-85.7787162,116.87,,201.98276507646327
2019-04-06T19:03:33Z,168762,38.5536391,-85.7786888,123.681,,200.32380553127342
2019-04-06T19:03:39Z,168763,38.5554512,-85.7786765,127.935,,201.20758548986814
2019-04-06T19:03:44Z,168763,38.5569592,-85.7786753,130.212,,167.41750998910504
2019-04-06T19:03:50Z,168763,38.5587786,-85.7786538,131.264,,201.9818257665942
2019-04-06T19:03:56Z,168763,38.5605676,-85.7786572,136.843,,198.6744416497356
2019-04-06T19:04:01Z,168763,38.5620631,-85.7786612,135.778,,166.01849233811544
2019-04-06T19:04:06Z,168763,38.5635636,-85.7786606,137.782,,166.58187562661718
2019-04-06T19:04:12Z,168763,38.5653675,-85.7786367,139.602,,200.26932758541741
2019-04-06T19:04:18Z,168763,38.5671746,-85.7786138,140.241,,200.61650101841678
2019-04-06T19:04:23Z,168763,38.5686554,-85.778622,140.605,,164.3851190985337
2019-04-06T19:04:28Z,168764,38.5701344,-85.778622,143.383,,164.2069276544878
2019-04-06T19:04:34Z,168764,38.5719686,-85.7786477,148.278,,203.68541791582817
2019-04-06T19:04:40Z,168764,38.5737863,-85.7786674,148.063,,201.79016520004072
2019-04-06T19:04:45Z,168764,38.575274,-85.778655,151.176,"I 65, Underwood, Henryville, Clark County, Indiana, 47177, USA",165.18242667641775
2019-04-06T19:04:51Z,168764,38.5770804,-85.7786638,151.23,,200.53001772049726
2019-04-06T19:04:56Z,168764,38.5785627,-85.7786554,155.124,,164.59798210197414
2019-04-06T19:05:02Z,168764,38.580382,-85.7786008,150.357,,202.07300637967856
2019-04-06T19:05:08Z,168764,38.5822031,-85.7786372,148.478,,202.19412335349404
2019-04-06T19:05:14Z,168765,38.5839939,-85.7786466,151.8,,198.82643125822918
2019-04-06T19:05:20Z,168765,38.5858061,-85.7787148,149.534,,201.27318950322007
2019-04-06T19:05:26Z,168765,38.5876471,-85.7787157,145.778,,204.4042740385739
2019-04-06T19:05:32Z,168765,38.5894363,-85.7786868,143.378,,198.6498440912781
2019-04-06T19:05:38Z,168765,38.5912527,-85.7786645,138.418,,201.70915989212162
2019-04-06T19:05:44Z,168765,38.593038,-85.77868,140.678,,198.20389735503255
2019-04-06T19:05:50Z,168765,38.5948219,-85.7788248,142.992,,198.44602550710974
2019-04-06T19:05:55Z,168765,38.596301,-85.7791279,146.554,,166.3432199325213
2019-04-06T19:06:01Z,168765,38.5980329,-85.7795823,148.606,,196.3027058402827
2019-04-06T19:06:06Z,168766,38.5994951,-85.7801616,151.484,,170.0080016485767
2019-04-06T19:06:12Z,168766,38.6012476,-85.7806693,157.415,,199.59811772347155
2019-04-06T19:06:17Z,168766,38.602722,-85.7810827,155.615,,167.59864445382027
2019-04-06T19:06:22Z,168766,38.6042184,-85.7813077,155.56,,167.26860192099605
2019-04-06T19:06:28Z,168766,38.6059911,-85.7812949,149.444,,196.88669509831266
2019-04-06T19:06:33Z,168766,38.6075262,-85.7812914,148.205,,170.41712514020352
2019-04-06T19:06:39Z,168766,38.6093345,-85.7812753,149.444,"Collins Road, Vienna Township, Scott County, Indiana, 47170, USA",200.7492195072833
2019-04-06T19:06:44Z,168766,38.6108375,-85.7812768,149.33,,166.84910857705518
2019-04-06T19:06:50Z,168767,38.6126434,-85.7812822,145.669,,200.50812098437785
2019-04-06T19:06:55Z,168767,38.6141406,-85.7813286,145.597,,166.25429444857284
2019-04-06T19:07:01Z,168767,38.6159446,-85.7815564,145.816,,201.24381300812973
2019-04-06T19:07:06Z,168767,38.6174032,-85.7818722,148.416,,164.26021297658312
2019-04-06T19:07:12Z,168767,38.6191401,-85.7824501,149.822,,199.28027927449153
2019-04-06T19:07:18Z,168767,38.620863,-85.7831325,150.639,,200.282879362217
2019-04-06T19:07:24Z,168767,38.6226291,-85.7836252,155.151,,200.74757805722388
2019-04-06T19:07:29Z,168767,38.6240687,-85.783904,156.715,,161.6528658931295
2019-04-06T19:07:35Z,168767,38.6258223,-85.7840065,152.411,,194.92100274969016
2019-04-06T19:07:41Z,168768,38.6275727,-85.7839665,152.572,,194.3449879432579
2019-04-06T19:07:46Z,168768,38.6290574,-85.7839271,152.164,,164.85432680973574
2019-04-06T19:07:51Z,168768,38.6305174,-85.7838996,150.998,,162.0980462565993
2019-04-06T19:07:57Z,168768,38.6323032,-85.7838506,149.968,,198.29217655897872
2019-04-06T19:08:03Z,168768,38.6341163,-85.7838366,145.067,,201.33751292794133
2019-04-06T19:08:08Z,168768,38.6355877,-85.7837989,143.339,,163.38376143295096
2019-04-06T19:08:14Z,168768,38.6374053,-85.7837552,143.571,,201.80970277888053
2019-04-06T19:08:19Z,168768,38.6389342,-85.7837354,136.072,,169.8990873772099
2019-04-06T19:08:24Z,168768,38.640402,-85.7836481,136.353,,163.11935878857057
2019-04-06T19:08:30Z,168769,38.6422134,-85.7835914,138.054,"516, W Sycamore Dr, Vienna Township, Scott County, Indiana, 47170, USA",201.15317380413134
2019-04-06T19:08:36Z,168769,38.6440065,-85.7835518,139.685,,199.09054351737933
2019-04-06T19:08:42Z,168769,38.6457909,-85.7835439,138.425,,198.09347910834947
2019-04-06T19:08:48Z,168769,38.6475949,-85.7834947,139.181,,200.31137585845326
2019-04-06T19:08:54Z,168769,38.6494079,-85.7834794,138.359,,201.26939763653752
2019-04-06T19:09:00Z,168769,38.6511866,-85.78345,139.02,,197.4733781928153
2019-04-06T19:09:06Z,168769,38.6529994,-85.7834331,138.52,,201.24723188430218
2019-04-06T19:09:12Z,168769,38.6547966,-85.7834076,134.824,,199.5560315483295
2019-04-06T19:09:18Z,168770,38.6565896,-85.7832972,133.449,,199.2797837476746
2019-04-06T19:09:24Z,168770,38.6583998,-85.7830288,132.627,,202.30779073302128
2019-04-06T19:09:29Z,168770,38.6598821,-85.7827324,132.625,,166.5622480219833
2019-04-06T19:09:34Z,168770,38.6613833,-85.7824516,133.327,,168.43440162406142
2019-04-06T19:09:40Z,168770,38.6631657,-85.7822514,135.466,,198.64400569486602
2019-04-06T19:09:46Z,168770,38.6649316,-85.7822071,136.508,,196.07580394370203
2019-04-06T19:09:52Z,168770,38.6667533,-85.7822951,133.489,,202.3970902326134
2019-04-06T19:09:58Z,168770,38.6685406,-85.7826075,136.573,,200.2888195527545
2019-04-06T19:10:03Z,168770,38.670026,-85.783033,135.669,,169.00594627322192
2019-04-06T19:10:09Z,168771,38.6717486,-85.7836953,130.787,,199.78583769911313
2019-04-06T19:10:14Z,168771,38.6731488,-85.7843541,131.916,,165.67863117589386
2019-04-06T19:10:20Z,168771,38.6748291,-85.7852812,129.025,,203.25379377716646
2019-04-06T19:10:25Z,168771,38.6762036,-85.7860358,129.819,"1220, W Dogwood Dr, Scottsburg, Scott County, Indiana, 47170, USA",166.11773384399564
2019-04-06T19:10:31Z,168771,38.6778934,-85.7867977,125.646,,199.00310608635974
2019-04-06T19:10:37Z,168771,38.6796586,-85.7872698,128.246,,200.23445031653566
2019-04-06T19:10:42Z,168771,38.6811383,-85.7874844,131.028,,165.34536713475686
2019-04-06T19:10:48Z,168771,38.6829263,-85.7877029,130.698,,199.39770516464077
2019-04-06T19:10:54Z,168772,38.6847308,-85.7878505,138.219,,200.87291897350138
2019-04-06T19:11:00Z,168772,38.6865385,-85.788001,138.618,,201.10341715235668
2019-04-06T19:11:06Z,168772,38.6883156,-85.7881468,141.45,,197.70710018259368
2019-04-06T19:11:12Z,168772,38.6901053,-85.7883045,139.653,,199.1595220716515
2019-04-06T19:11:18Z,168772,38.6919263,-85.7884392,137.151,,202.5077398201624
2019-04-06T19:11:23Z,168772,38.6933633,-85.7885866,137.842,,160.04039607227114
2019-04-06T19:11:29Z,168772,38.6951084,-85.7888829,140.345,,195.4507462239303
2019-04-06T19:11:35Z,168772,38.6969009,-85.789363,132.826,,203.4643557633768
2019-04-06T19:11:41Z,168773,38.6986543,-85.7898996,129.271,,200.19951854394284
2019-04-06T19:11:46Z,168773,38.7001295,-85.7904415,130.322,,170.4183207763304
2019-04-06T19:11:52Z,168773,38.7018238,-85.7912356,123.206,,200.4984713538068
2019-04-06T19:11:57Z,168773,38.7031626,-85.7919161,121.745,,159.9846613109931
2019-04-06T19:12:02Z,168773,38.704487,-85.792706,122.807,,162.2916474611876
2019-04-06T19:12:08Z,168773,38.7060898,-85.7936572,123.122,,196.22776025436835
2019-04-06T19:12:14Z,168773,38.7076592,-85.7946383,122.599,,194.0016959653714
2019-04-06T19:12:19Z,168773,38.7089941,-85.7954649,122.229,"1044, N Boswell Rd, Vienna Township, Scott County, Indiana, 47170, USA",164.7118562738524
2019-04-06T19:12:25Z,168773,38.7106124,-85.7964432,122.334,,198.7845940438266
2019-04-06T19:12:30Z,168774,38.7119739,-85.7973036,120.728,,168.6633127787868
2019-04-06T19:12:36Z,168774,38.7135833,-85.7983413,121.419,,200.1676739579678
2019-04-06T19:12:42Z,168774,38.7150865,-85.7994923,123.819,,194.61309648474446
2019-04-06T19:12:48Z,168774,38.7165416,-85.8007222,121.676,,193.75266222735272
